BP	SNP	CHR	P	chr
70950000	71000000	2	0.248342	2
71000000	71050000	2	0.279048	2
71050000	71100000	2	0.271848	2
71100000	71150000	2	0.218031	2
71150000	71200000	2	0.204379	2
71200000	71250000	2	0.411312	2
71250000	71300000	2	0.232900	2
71300000	71350000	2	0.294775	2
71350000	71400000	2	0.223473	2
71400000	71450000	2	0.125215	2
71450000	71500000	2	0.184203	2
71500000	71550000	2	0.275615	2
71550000	71600000	2	0.387361	2
71600000	71650000	2	0.377130	2
71650000	71700000	2	0.348505	2
71700000	71750000	2	0.399729	2
71750000	71800000	2	0.400741	2
71800000	71850000	2	0.217085	2
71850000	71900000	2	0.290280	2
71900000	71950000	2	0.326003	2
71950000	72000000	2	0.344997	2
72000000	72050000	2	0.292928	2
72050000	72100000	2	0.384456	2
72100000	72150000	2	0.336857	2
72150000	72200000	2	0.386464	2
72200000	72250000	2	0.372286	2
72250000	72300000	2	0.200799	2
72300000	72350000	2	0.274046	2
72350000	72400000	2	0.057025	2
72400000	72450000	2	0.198912	2
72450000	72500000	2	0.275784	2
72500000	72550000	2	0.306707	2
72550000	72600000	2	0.299093	2
72600000	72650000	2	0.346263	2
72650000	72700000	2	0.375194	2
72700000	72750000	2	0.473329	2
72750000	72800000	2	0.414678	2
72800000	72850000	2	0.329544	2
72850000	72900000	2	0.197870	2
72900000	72950000	2	0.241951	2
72950000	73000000	2	0.535185	2
73000000	73050000	2	0.452213	2
73050000	73100000	2	0.494025	2
73100000	73150000	2	0.430527	2
73150000	73200000	2	0.388774	2
73200000	73250000	2	0.293168	2
73250000	73300000	2	0.235006	2
73300000	73350000	2	0.206623	2
73350000	73400000	2	0.154732	2
73400000	73450000	2	0.129288	2
73450000	73500000	2	0.154298	2
73500000	73550000	2	0.015084	2
73550000	73600000	2	0.139026	2
73600000	73650000	2	0.104580	2
73650000	73700000	2	0.161979	2
73700000	73750000	2	0.082007	2
73750000	73800000	2	0.077496	2
73800000	73850000	2	0.020738	2
73850000	73900000	2	0.053233	2
73900000	73950000	2	0.065574	2
73950000	74000000	2	0.110005	2
74000000	74050000	2	0.157086	2
74050000	74100000	2	0.139730	2
74100000	74150000	2	0.196391	2
74150000	74200000	2	0.160828	2
74200000	74250000	2	0.223131	2
74250000	74300000	2	0.122293	2
74300000	74350000	2	0.104068	2
74350000	74400000	2	0.197075	2
74400000	74450000	2	0.210587	2
74450000	74500000	2	0.432665	2
74500000	74550000	2	0.214699	2
74550000	74600000	2	0.406080	2
74600000	74650000	2	0.565340	2
74650000	74700000	2	0.547022	2
74700000	74750000	2	0.506102	2
74750000	74800000	2	0.480485	2
74800000	74850000	2	0.381686	2
74850000	74900000	2	0.486243	2
74900000	74950000	2	0.370643	2
74950000	75000000	2	0.441664	2
75000000	75050000	2	0.110879	2
75050000	75100000	2	0.242626	2
75100000	75150000	2	0.241815	2
75150000	75200000	2	0.280756	2
75200000	75250000	2	0.259350	2
75250000	75300000	2	0.229733	2
75300000	75350000	2	0.118605	2
75350000	75400000	2	0.101101	2
75400000	75450000	2	0.273388	2
75450000	75500000	2	0.081794	2
75500000	75550000	2	0.253373	2
75550000	75600000	2	0.214562	2
75600000	75650000	2	0.212536	2
75650000	75700000	2	0.182315	2
75700000	75750000	2	0.317834	2
75750000	75800000	2	0.391466	2
75800000	75850000	2	0.269494	2
75850000	75900000	2	0.303816	2
75900000	75950000	2	0.320521	2
75950000	76000000	2	0.403304	2
76000000	76050000	2	0.173369	2
76050000	76100000	2	0.114723	2
76100000	76150000	2	0.245289	2
76150000	76200000	2	0.145204	2
76200000	76250000	2	0.145170	2
76250000	76300000	2	0.160719	2
76300000	76350000	2	0.021464	2
76350000	76400000	2	0.133209	2
76400000	76450000	2	0.164461	2
76450000	76500000	2	0.144957	2
76500000	76550000	2	0.093672	2
76550000	76600000	2	0.154043	2
76600000	76650000	2	0.255726	2
76650000	76700000	2	0.219164	2
76700000	76750000	2	0.289214	2
76750000	76800000	2	0.315622	2
76800000	76850000	2	0.215479	2
76850000	76900000	2	0.142345	2
76900000	76950000	2	0.242334	2
76950000	77000000	2	0.175550	2
77000000	77050000	2	0.139731	2
77050000	77100000	2	0.263719	2
77100000	77150000	2	0.261359	2
77150000	77200000	2	0.208032	2
77200000	77250000	2	0.206850	2
77250000	77300000	2	0.188499	2
77300000	77350000	2	0.145729	2
77350000	77400000	2	0.194246	2
77400000	77450000	2	0.217881	2
77450000	77500000	2	0.202870	2
77500000	77550000	2	0.245412	2
77550000	77600000	2	0.203494	2
77600000	77650000	2	0.186494	2
77650000	77700000	2	0.212205	2
77700000	77750000	2	0.266560	2
77750000	77800000	2	0.405181	2
77800000	77850000	2	0.438696	2
77850000	77900000	2	0.298293	2
77900000	77950000	2	0.312601	2
77950000	78000000	2	0.307374	2
78000000	78050000	2	0.318162	2
78050000	78100000	2	0.173934	2
78100000	78150000	2	0.139329	2
78150000	78200000	2	0.112033	2
78200000	78250000	2	0.100753	2
78250000	78300000	2	0.066085	2
78300000	78350000	2	0.026301	2
78350000	78400000	2	0.188540	2
78400000	78450000	2	0.175565	2
78450000	78500000	2	0.050816	2
78500000	78550000	2	0.050031	2
78550000	78600000	2	0.024047	2
78600000	78650000	2	0.136808	2
78650000	78700000	2	0.183863	2
78700000	78750000	2	0.203999	2
78750000	78800000	2	0.313632	2
78800000	78850000	2	0.361324	2
78850000	78900000	2	0.407691	2
78900000	78950000	2	0.334952	2
78950000	79000000	2	0.233290	2
79000000	79050000	2	0.163126	2
79050000	79100000	2	0.183317	2
79100000	79150000	2	0.073688	2
79150000	79200000	2	0.135204	2
79200000	79250000	2	0.348643	2
79250000	79300000	2	0.340185	2
79300000	79350000	2	0.392780	2
79350000	79400000	2	0.314609	2
79400000	79450000	2	0.298472	2
79450000	79500000	2	0.316941	2
79500000	79550000	2	0.305961	2
79550000	79600000	2	0.165419	2
79600000	79650000	2	0.313769	2
79650000	79700000	2	0.266625	2
79700000	79750000	2	0.239292	2
79750000	79800000	2	0.352659	2
79800000	79850000	2	0.270594	2
79850000	79900000	2	0.283364	2
79900000	79950000	2	0.285043	2
79950000	80000000	2	0.282945	2
80000000	80050000	2	0.192946	2
80050000	80100000	2	0.163553	2
80100000	80150000	2	0.101343	2
80150000	80200000	2	0.205431	2
80200000	80250000	2	0.175410	2
80250000	80300000	2	0.128760	2
80300000	80350000	2	0.138233	2
80350000	80400000	2	0.120785	2
80400000	80450000	2	0.118416	2
80450000	80500000	2	0.062462	2
80500000	80550000	2	0.177063	2
80550000	80600000	2	0.094201	2
80600000	80650000	2	0.093321	2
80650000	80700000	2	0.181615	2
80700000	80750000	2	0.227194	2
80750000	80800000	2	0.326821	2
80800000	80850000	2	0.161890	2
80850000	80900000	2	0.370233	2
80900000	80950000	2	0.378654	2
80950000	81000000	2	0.472482	2
81000000	81050000	2	0.270767	2
81050000	81100000	2	0.393845	2
81100000	81150000	2	0.391931	2
81150000	81200000	2	0.379296	2
81200000	81250000	2	0.334139	2
81250000	81300000	2	0.258089	2
81300000	81350000	2	0.323349	2
81350000	81400000	2	0.230018	2
81400000	81450000	2	0.250470	2
81450000	81500000	2	0.219760	2
81500000	81550000	2	0.205615	2
81550000	81600000	2	0.117755	2
81600000	81650000	2	0.208862	2
81650000	81700000	2	0.227253	2
81700000	81750000	2	0.180080	2
81750000	81800000	2	0.328239	2
81800000	81850000	2	0.383201	2
81850000	81900000	2	0.378347	2
81900000	81950000	2	0.152685	2
81950000	82000000	2	0.148311	2
82000000	82050000	2	0.136613	2
82050000	82100000	2	0.171226	2
82100000	82150000	2	0.157534	2
82150000	82200000	2	0.139407	2
82200000	82250000	2	0.117894	2
82250000	82300000	2	0.156750	2
82300000	82350000	2	0.203836	2
82350000	82400000	2	0.239355	2
82400000	82450000	2	0.223259	2
82450000	82500000	2	0.154919	2
82500000	82550000	2	0.155098	2
82550000	82600000	2	0.234037	2
82600000	82650000	2	0.343047	2
82650000	82700000	2	0.464701	2
82700000	82750000	2	0.514979	2
82750000	82800000	2	0.525011	2
82800000	82850000	2	0.460581	2
82850000	82900000	2	0.436364	2
82900000	82950000	2	0.234537	2
82950000	83000000	2	0.206881	2
83000000	83050000	2	0.188900	2
83050000	83100000	2	0.344024	2
83100000	83150000	2	0.430421	2
83150000	83200000	2	0.393518	2
83200000	83250000	2	0.405837	2
83250000	83300000	2	0.424226	2
83300000	83350000	2	0.229340	2
83350000	83400000	2	0.270332	2
83400000	83450000	2	0.221770	2
83450000	83500000	2	0.193006	2
83500000	83550000	2	0.250698	2
83550000	83600000	2	0.366737	2
83600000	83650000	2	0.442800	2
83650000	83700000	2	0.439084	2
83700000	83750000	2	0.305158	2
83750000	83800000	2	0.244203	2
83800000	83850000	2	0.241231	2
83850000	83900000	2	0.384674	2
83900000	83950000	2	0.310331	2
83950000	84000000	2	0.283967	2
84000000	84050000	2	0.376475	2
84050000	84100000	2	0.349982	2
84100000	84150000	2	0.269306	2
84150000	84200000	2	0.363059	2
84200000	84250000	2	0.275215	2
84250000	84300000	2	0.243139	2
84300000	84350000	2	0.272012	2
84350000	84400000	2	0.221840	2
84400000	84450000	2	0.217487	2
84450000	84500000	2	0.308585	2
84500000	84550000	2	0.203295	2
84550000	84600000	2	0.346285	2
84600000	84650000	2	0.326696	2
84650000	84700000	2	0.401043	2
84700000	84750000	2	0.329612	2
84750000	84800000	2	0.425733	2
84800000	84850000	2	0.395783	2
84850000	84900000	2	0.351143	2
84900000	84950000	2	0.390059	2
84950000	85000000	2	0.343150	2
85000000	85050000	2	0.433537	2
85050000	85100000	2	0.389876	2
85100000	85150000	2	0.303960	2
85150000	85200000	2	0.190096	2
85200000	85250000	2	0.297110	2
85250000	85300000	2	0.384640	2
85300000	85350000	2	0.302826	2
85350000	85400000	2	0.371892	2
85400000	85450000	2	0.256387	2
85450000	85500000	2	0.379242	2
85500000	85550000	2	0.416395	2
85550000	85600000	2	0.451346	2
85600000	85650000	2	0.335070	2
85650000	85700000	2	0.239960	2
85700000	85750000	2	0.315016	2
85750000	85800000	2	0.317032	2
85800000	85850000	2	0.428434	2
85850000	85900000	2	0.346166	2
85900000	85950000	2	0.396085	2
85950000	86000000	2	0.348370	2
86000000	86050000	2	0.326873	2
86050000	86100000	2	0.331378	2
86100000	86150000	2	0.380048	2
86150000	86200000	2	0.245869	2
86200000	86250000	2	0.352995	2
86250000	86300000	2	0.439973	2
86300000	86350000	2	0.497698	2
86350000	86400000	2	0.539577	2
86400000	86450000	2	0.541688	2
86450000	86500000	2	0.466648	2
86500000	86550000	2	0.415080	2
86550000	86600000	2	0.158259	2
86600000	86650000	2	0.365265	2
86650000	86700000	2	0.538273	2
86700000	86750000	2	0.338986	2
86750000	86800000	2	0.308518	2
86800000	86850000	2	0.397378	2
86850000	86900000	2	0.449740	2
86900000	86950000	2	0.301164	2
86950000	87000000	2	0.283889	2
87000000	87050000	2	0.328174	2
87050000	87100000	2	0.336047	2
87100000	87150000	2	0.329299	2
87150000	87200000	2	0.228867	2
87200000	87250000	2	0.222805	2
87250000	87300000	2	0.232566	2
87300000	87350000	2	0.271302	2
87350000	87400000	2	0.208061	2
87400000	87450000	2	0.089801	2
87450000	87500000	2	0.182457	2
87500000	87550000	2	0.228732	2
87550000	87600000	2	0.279777	2
87600000	87650000	2	0.235997	2
87650000	87700000	2	0.277691	2
87700000	87750000	2	0.309789	2
87750000	87800000	2	0.373903	2
87800000	87850000	2	0.243251	2
87850000	87900000	2	0.319747	2
87900000	87950000	2	0.222677	2
87950000	88000000	2	0.219056	2
88000000	88050000	2	0.238292	2
88050000	88100000	2	0.211622	2
88100000	88150000	2	0.195802	2
88150000	88200000	2	0.165805	2
88200000	88250000	2	0.256316	2
88250000	88300000	2	0.266206	2
88300000	88350000	2	0.312833	2
88350000	88400000	2	0.257418	2
88400000	88450000	2	0.427022	2
88450000	88500000	2	0.195972	2
88500000	88550000	2	0.248675	2
88550000	88600000	2	0.200965	2
88600000	88650000	2	0.264298	2
88650000	88700000	2	0.287723	2
88700000	88750000	2	0.321087	2
88750000	88800000	2	0.223885	2
88800000	88850000	2	0.377276	2
88850000	88900000	2	0.310187	2
88900000	88950000	2	0.246048	2
88950000	89000000	2	0.176030	2
89000000	89050000	2	0.292590	2
89050000	89100000	2	0.335661	2
89100000	89150000	2	0.335092	2
89150000	89200000	2	0.221577	2
89200000	89250000	2	0.190609	2
89250000	89300000	2	0.156254	2
89300000	89350000	2	0.135048	2
89350000	89400000	2	0.168856	2
89400000	89450000	2	0.333072	2
89450000	89500000	2	0.161134	2
89500000	89550000	2	0.308740	2
89550000	89600000	2	0.139659	2
89600000	89650000	2	0.133867	2
89650000	89700000	2	0.202779	2
89700000	89750000	2	0.197224	2
89750000	89800000	2	0.160740	2
89800000	89850000	2	0.152317	2
89850000	89900000	2	0.256121	2
89900000	89950000	2	0.198595	2
89950000	90000000	2	0.114180	2
90000000	90050000	2	0.135492	2
90050000	90100000	2	0.107983	2
90100000	90150000	2	0.098109	2
90150000	90200000	2	0.153716	2
90200000	90250000	2	0.354547	2
90250000	90300000	2	0.345611	2
90300000	90350000	2	0.213710	2
90350000	90400000	2	0.166839	2
90400000	90450000	2	0.185965	2
90450000	90500000	2	0.221213	2
90500000	90550000	2	0.242049	2
90550000	90600000	2	0.111777	2
90600000	90650000	2	0.161828	2
90650000	90700000	2	0.211479	2
90700000	90750000	2	0.192563	2
90750000	90800000	2	0.254673	2
90800000	90850000	2	0.433917	2
90850000	90900000	2	0.417666	2
90900000	90950000	2	0.421879	2
90950000	91000000	2	0.314212	2
91000000	91050000	2	0.558989	2
91050000	91100000	2	0.481160	2
91100000	91150000	2	0.540040	2
91150000	91200000	2	0.460868	2
91200000	91250000	2	0.341855	2
91250000	91300000	2	0.400493	2
91300000	91350000	2	0.468153	2
91350000	91400000	2	0.392139	2
91400000	91450000	2	0.281279	2
91450000	91500000	2	0.337570	2
91500000	91550000	2	0.389523	2
91550000	91600000	2	0.460896	2
91600000	91650000	2	0.174076	2
91650000	91700000	2	0.338716	2
91700000	91750000	2	0.418159	2
91750000	91800000	2	0.431931	2
91800000	91850000	2	0.294060	2
91850000	91900000	2	0.289033	2
91900000	91950000	2	0.313634	2
91950000	92000000	2	0.250262	2
92000000	92050000	2	0.210566	2
92050000	92100000	2	0.211929	2
92100000	92150000	2	0.257543	2
92150000	92200000	2	0.251891	2
92200000	92250000	2	0.212614	2
92250000	92300000	2	0.280014	2
92300000	92350000	2	0.126571	2
92350000	92400000	2	0.153992	2
92400000	92450000	2	0.192972	2
92450000	92500000	2	0.233480	2
92500000	92550000	2	0.239461	2
92550000	92600000	2	0.277556	2
92600000	92650000	2	0.234369	2
92650000	92700000	2	0.020508	2
92700000	92750000	2	0.070249	2
92750000	92800000	2	0.118485	2
92800000	92850000	2	0.423441	2
92850000	92900000	2	0.424196	2
92900000	92950000	2	0.259130	2
92950000	93000000	2	0.238220	2
93000000	93050000	2	0.402136	2
93050000	93100000	2	0.390066	2
93100000	93150000	2	0.130670	2
93150000	93200000	2	0.443182	2
93200000	93250000	2	0.326703	2
93250000	93300000	2	0.442824	2
93300000	93350000	2	0.447568	2
93350000	93400000	2	0.331835	2
93400000	93450000	2	0.306244	2
93450000	93500000	2	0.214755	2
93500000	93550000	2	0.131427	2
93550000	93600000	2	0.177854	2
93600000	93650000	2	0.125069	2
93650000	93700000	2	0.166226	2
93700000	93750000	2	0.184089	2
93750000	93800000	2	0.150580	2
93800000	93850000	2	0.217306	2
93850000	93900000	2	0.207465	2
93900000	93950000	2	0.188304	2
93950000	94000000	2	0.106460	2
94000000	94050000	2	0.056848	2
94050000	94100000	2	0.025708	2
94100000	94150000	2	0.128705	2
94150000	94200000	2	0.106038	2
94200000	94250000	2	0.102509	2
94250000	94300000	2	0.094094	2
94300000	94350000	2	0.108259	2
94350000	94400000	2	0.087521	2
94400000	94450000	2	0.081249	2
94450000	94500000	2	0.084859	2
94500000	94550000	2	0.073250	2
94550000	94600000	2	0.059017	2
94600000	94650000	2	0.067796	2
94650000	94700000	2	0.028330	2
94700000	94750000	2	0.059654	2
94750000	94800000	2	0.167005	2
94800000	94850000	2	0.169597	2
94850000	94900000	2	0.159512	2
94900000	94950000	2	0.188686	2
94950000	95000000	2	0.188517	2
95000000	95050000	2	0.207943	2
95050000	95100000	2	0.142511	2
95100000	95150000	2	0.133779	2
95150000	95200000	2	0.200255	2
95200000	95250000	2	0.195601	2
95250000	95300000	2	0.294506	2
95300000	95350000	2	0.200922	2
95350000	95400000	2	0.192492	2
95400000	95450000	2	0.166704	2
95450000	95500000	2	0.251428	2
95500000	95550000	2	0.261110	2
95550000	95600000	2	0.286403	2
95600000	95650000	2	0.197863	2
95650000	95700000	2	0.163931	2
95700000	95750000	2	0.222766	2
95750000	95800000	2	0.203600	2
95800000	95850000	2	0.294115	2
95850000	95900000	2	0.165334	2
95900000	95950000	2	0.233917	2
95950000	96000000	2	0.332783	2
96000000	96050000	2	0.154957	2
96050000	96100000	2	0.068758	2
96100000	96150000	2	0.119386	2
96150000	96200000	2	0.171826	2
96200000	96250000	2	0.210557	2
96250000	96300000	2	0.382106	2
96400000	96450000	2	0.329592	2
96450000	96500000	2	0.393442	2
96500000	96550000	2	0.336608	2
96550000	96600000	2	0.175996	2
96600000	96650000	2	0.402775	2
96650000	96700000	2	0.263117	2
96700000	96750000	2	0.213949	2
96750000	96800000	2	0.195543	2
96800000	96850000	2	0.180798	2
96850000	96900000	2	0.252153	2
96900000	96950000	2	0.195903	2
96950000	97000000	2	0.241217	2
97000000	97050000	2	0.127480	2
97050000	97100000	2	0.171040	2
97100000	97150000	2	0.285460	2
97150000	97200000	2	0.300770	2
97200000	97250000	2	0.206484	2
97250000	97300000	2	0.216164	2
97300000	97350000	2	0.200939	2
97350000	97400000	2	0.359683	2
97400000	97450000	2	0.390036	2
97450000	97500000	2	0.220791	2
97500000	97550000	2	0.242431	2
97550000	97600000	2	0.280370	2
97600000	97650000	2	0.145886	2
97650000	97700000	2	0.202571	2
97700000	97750000	2	0.249041	2
97750000	97800000	2	0.136760	2
97800000	97850000	2	0.134241	2
97850000	97900000	2	0.198341	2
97900000	97950000	2	0.186451	2
97950000	98000000	2	0.102396	2
98000000	98050000	2	0.150077	2
98050000	98100000	2	0.156538	2
98100000	98150000	2	0.152947	2
98150000	98200000	2	0.246764	2
98200000	98250000	2	0.148786	2
98250000	98300000	2	0.092756	2
98300000	98350000	2	0.140017	2
98350000	98400000	2	0.111138	2
98400000	98450000	2	0.180033	2
98450000	98500000	2	0.106838	2
98500000	98550000	2	0.128529	2
98550000	98600000	2	0.137952	2
98600000	98650000	2	0.128228	2
98650000	98700000	2	0.153907	2
98700000	98750000	2	0.134721	2
98750000	98800000	2	0.171769	2
98800000	98850000	2	0.335051	2
98850000	98900000	2	0.111943	2
98900000	98950000	2	0.180762	2
98950000	99000000	2	0.189956	2
99000000	99050000	2	0.117162	2
99050000	99100000	2	0.238589	2
99100000	99150000	2	0.167275	2
99150000	99200000	2	0.038590	2
99200000	99250000	2	0.038864	2
99250000	99300000	2	0.060080	2
99300000	99350000	2	0.113980	2
99350000	99400000	2	0.114617	2
99400000	99450000	2	0.104511	2
99450000	99500000	2	0.150741	2
99500000	99550000	2	0.084299	2
99550000	99600000	2	0.073473	2
99600000	99650000	2	0.184877	2
99650000	99700000	2	0.165955	2
99700000	99750000	2	0.398021	2
99750000	99800000	2	0.357744	2
99800000	99850000	2	0.205488	2
99850000	99900000	2	0.194419	2
99900000	99950000	2	0.178239	2
99950000	100000000	2	0.247643	2
100000000	100050000	2	0.199712	2
100050000	100100000	2	0.260831	2
100100000	100150000	2	0.357679	2
100150000	100200000	2	0.436899	2
100200000	100250000	2	0.334376	2
100250000	100300000	2	0.267790	2
100300000	100350000	2	0.123141	2
100350000	100400000	2	0.188011	2
100400000	100450000	2	0.389403	2
100450000	100500000	2	0.241907	2
100500000	100550000	2	0.284358	2
100550000	100600000	2	0.324490	2
100600000	100650000	2	0.112275	2
100650000	100700000	2	0.097877	2
100700000	100750000	2	0.192196	2
100750000	100800000	2	0.317811	2
100800000	100850000	2	0.307979	2
100850000	100900000	2	0.215722	2
100900000	100950000	2	0.245615	2
100950000	101000000	2	0.239710	2
101000000	101050000	2	0.136736	2
101050000	101100000	2	0.249305	2
101100000	101150000	2	0.328728	2
101150000	101200000	2	0.293570	2
101200000	101250000	2	0.465850	2
101250000	101300000	2	0.232583	2
101300000	101350000	2	0.213297	2
101350000	101400000	2	0.306028	2
101400000	101450000	2	0.210605	2
101450000	101500000	2	0.507497	2
101500000	101550000	2	0.525182	2
101550000	101600000	2	0.307226	2
101600000	101650000	2	0.358175	2
101650000	101700000	2	0.493830	2
101700000	101750000	2	0.287513	2
101750000	101800000	2	0.056893	2
101800000	101850000	2	0.165823	2
101850000	101900000	2	0.386919	2
101900000	101950000	2	0.246742	2
101950000	102000000	2	0.154972	2
102000000	102050000	2	0.362481	2
102050000	102100000	2	0.216776	2
102100000	102150000	2	0.251133	2
102150000	102200000	2	0.369558	2
102200000	102250000	2	0.286851	2
102250000	102300000	2	0.346054	2
102300000	102350000	2	0.237016	2
102350000	102400000	2	0.238189	2
102400000	102450000	2	0.213116	2
102450000	102500000	2	0.234884	2
102500000	102550000	2	0.185394	2
102550000	102600000	2	0.197142	2
102600000	102650000	2	0.289312	2
102650000	102700000	2	0.240259	2
102700000	102750000	2	0.264817	2
102750000	102800000	2	0.241038	2
102800000	102850000	2	0.216280	2
102850000	102900000	2	0.119382	2
102900000	102950000	2	0.242434	2
102950000	103000000	2	0.267320	2
103000000	103050000	2	0.262827	2
103050000	103100000	2	0.138818	2
103100000	103150000	2	0.074286	2
103150000	103200000	2	0.072880	2
103200000	103250000	2	0.340299	2
103250000	103300000	2	0.321855	2
103300000	103350000	2	0.387828	2
103350000	103400000	2	0.285713	2
103400000	103450000	2	0.301579	2
103450000	103500000	2	0.334343	2
103500000	103550000	2	0.267601	2
103550000	103600000	2	0.354675	2
103600000	103650000	2	0.290106	2
103650000	103700000	2	0.368327	2
103700000	103750000	2	0.399505	2
103750000	103800000	2	0.434223	2
103800000	103850000	2	0.416413	2
103850000	103900000	2	0.344200	2
103900000	103950000	2	0.402563	2
103950000	104000000	2	0.430135	2
104000000	104050000	2	0.244156	2
104050000	104100000	2	0.219363	2
104100000	104150000	2	0.249822	2
104150000	104200000	2	0.243991	2
104200000	104250000	2	0.262854	2
104250000	104300000	2	0.241587	2
104300000	104350000	2	0.296504	2
104350000	104400000	2	0.325250	2
104400000	104450000	2	0.254929	2
104450000	104500000	2	0.469771	2
104500000	104550000	2	0.134144	2
104550000	104600000	2	0.210008	2
104600000	104650000	2	0.160480	2
104650000	104700000	2	0.185945	2
104700000	104750000	2	0.288801	2
104750000	104800000	2	0.264223	2
104800000	104850000	2	0.207197	2
104850000	104900000	2	0.197900	2
104900000	104950000	2	0.224023	2
104950000	105000000	2	0.262312	2
105000000	105050000	2	0.352399	2
105050000	105100000	2	0.345672	2
105100000	105150000	2	0.225559	2
105150000	105200000	2	0.256701	2
105200000	105250000	2	0.294522	2
105250000	105300000	2	0.218022	2
105300000	105350000	2	0.161170	2
105350000	105400000	2	0.192481	2
105400000	105450000	2	0.131302	2
105450000	105500000	2	0.176701	2
105500000	105550000	2	0.179962	2
105550000	105600000	2	0.187756	2
105600000	105650000	2	0.165236	2
105650000	105700000	2	0.376605	2
105700000	105750000	2	0.295045	2
105750000	105800000	2	0.270115	2
105800000	105850000	2	0.206704	2
105850000	105900000	2	0.227872	2
105900000	105950000	2	0.214756	2
105950000	106000000	2	0.235924	2
106000000	106050000	2	0.195146	2
106050000	106100000	2	0.316098	2
106100000	106150000	2	0.153811	2
106150000	106200000	2	0.150297	2
106200000	106250000	2	0.084585	2
106250000	106300000	2	0.164296	2
106300000	106350000	2	0.126994	2
106350000	106400000	2	0.238890	2
106400000	106450000	2	0.093763	2
106450000	106500000	2	0.201118	2
106500000	106550000	2	0.303853	2
106550000	106600000	2	0.255472	2
106600000	106650000	2	0.330946	2
106650000	106700000	2	0.472730	2
106700000	106750000	2	0.513055	2
106750000	106800000	2	0.525744	2
106800000	106850000	2	0.429154	2
106850000	106900000	2	0.429988	2
106900000	106950000	2	0.242771	2
106950000	107000000	2	0.189560	2
107000000	107050000	2	0.275162	2
107050000	107100000	2	0.208394	2
107100000	107150000	2	0.308320	2
107150000	107200000	2	0.334417	2
107200000	107250000	2	0.344250	2
107250000	107300000	2	0.221915	2
107300000	107350000	2	0.362369	2
107350000	107400000	2	0.188646	2
107400000	107450000	2	0.260704	2
107450000	107500000	2	0.363702	2
107500000	107550000	2	0.375441	2
107550000	107600000	2	0.442530	2
107600000	107650000	2	0.373732	2
107650000	107700000	2	0.269935	2
107700000	107750000	2	0.380641	2
107750000	107800000	2	0.480044	2
107800000	107850000	2	0.376670	2
107850000	107900000	2	0.417982	2
107900000	107950000	2	0.383287	2
107950000	108000000	2	0.493481	2
108000000	108050000	2	0.398097	2
108050000	108100000	2	0.246211	2
108100000	108150000	2	0.254399	2
108150000	108200000	2	0.144560	2
108200000	108250000	2	0.249081	2
108250000	108300000	2	0.342494	2
108300000	108350000	2	0.362497	2
108350000	108400000	2	0.288497	2
108400000	108450000	2	0.274863	2
108450000	108500000	2	0.349690	2
108500000	108550000	2	0.440702	2
108550000	108600000	2	0.396424	2
108600000	108650000	2	0.445757	2
108650000	108700000	2	0.603258	2
108700000	108750000	2	0.501093	2
108750000	108800000	2	0.240242	2
108800000	108850000	2	0.191710	2
108850000	108900000	2	0.288525	2
108900000	108950000	2	0.335384	2
108950000	109000000	2	0.416850	2
109000000	109050000	2	0.162491	2
109050000	109100000	2	0.217987	2
109100000	109150000	2	0.156853	2
109150000	109200000	2	0.143552	2
109200000	109250000	2	0.184651	2
109250000	109300000	2	0.216170	2
109300000	109350000	2	0.302647	2
109350000	109400000	2	0.337753	2
109400000	109450000	2	0.181683	2
109450000	109500000	2	0.074021	2
109500000	109550000	2	0.371814	2
109550000	109600000	2	0.229119	2
109600000	109650000	2	0.270654	2
109650000	109700000	2	0.224395	2
109700000	109750000	2	0.278759	2
109750000	109800000	2	0.399492	2
109800000	109850000	2	0.463352	2
109850000	109900000	2	0.269779	2
109900000	109950000	2	0.340830	2
109950000	110000000	2	0.183264	2
110000000	110050000	2	0.312923	2
110050000	110100000	2	0.248309	2
110100000	110150000	2	0.313527	2
110150000	110200000	2	0.386784	2
110200000	110250000	2	0.299205	2
110250000	110300000	2	0.311297	2
110300000	110350000	2	0.327535	2
110350000	110400000	2	0.283122	2
110400000	110450000	2	0.269991	2
110450000	110500000	2	0.454766	2
110500000	110550000	2	0.467401	2
110550000	110600000	2	0.419397	2
110600000	110650000	2	0.396640	2
110650000	110700000	2	0.425601	2
110700000	110750000	2	0.538587	2
110750000	110800000	2	0.433206	2
110800000	110850000	2	0.389494	2
110850000	110900000	2	0.306141	2
110900000	110950000	2	0.373778	2
110950000	111000000	2	0.453791	2
111000000	111050000	2	0.466653	2
111050000	111100000	2	0.263642	2
111100000	111150000	2	0.324444	2
111150000	111200000	2	0.443919	2
111200000	111250000	2	0.372548	2
111250000	111300000	2	0.346966	2
111300000	111350000	2	0.348203	2
111350000	111400000	2	0.438510	2
111400000	111450000	2	0.362557	2
111450000	111500000	2	0.500807	2
111500000	111550000	2	0.454090	2
111550000	111600000	2	0.593470	2
111600000	111650000	2	0.439098	2
111650000	111700000	2	0.498852	2
111700000	111750000	2	0.546030	2
111750000	111800000	2	0.331301	2
111800000	111850000	2	0.161351	2
111850000	111900000	2	0.320788	2
111900000	111950000	2	0.233191	2
111950000	112000000	2	0.332343	2
112000000	112050000	2	0.421842	2
112050000	112100000	2	0.338339	2
112100000	112150000	2	0.511824	2
